[00:00:00] , "Team 1" , "0" , "NELS" , "EV_PlayerJoinedMatch" , "NELS" , ""
[00:01:41] , "Team 1" , "4" , "Zarya" , "EV_Charge_Ultimate" , "17" , ""
[00:01:41] , "Team 1" , "3" , "Roadhog" , "EV_Charge_Ultimate" , "17" , ""
[00:01:41] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "21" , ""
[00:01:41] , "Team 1" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "25" , ""
[00:01:41] , "Team 1" , "1" , "Zenyatta" , "EV_UsedAbility_1" , "Zenyatta" , ""
[00:01:42] , "Team 2" , "0" , "Zenyatta" , "EV_UsedAbility_1" , "Zenyatta" , ""
[00:01:42] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "1" , ""
[00:01:43] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-20.73, 1.90, -19.82)" , ""
[00:01:43] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(7.86, 1.00, 30.87)" , ""
[00:01:43] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(-4.13, -0.07, 8.08)" , ""
[00:01:43] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(1.61, 1.00, 45.98)" , ""
[00:01:43] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-21.16, -0.11, -33.91)" , ""
[00:01:43] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-0.36, -0.13, 4.29)" , ""
[00:01:43] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(0.72, 0.08, 1.94)" , ""
[00:01:43] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-23.54, -0.09, -35.34)" , ""
[00:01:43] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-10.31, 0.07, -35.77)" , ""
[00:01:43] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-23.51, 0.05, -24.94)" , ""
[00:01:43] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-11.59, 0.08, -19.42)" , ""
[00:01:43] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-2.85, 0.07, -33.90)" , ""
[00:01:44] , "Team 1" , "2" , "Lúcio" , "EV_UsedAbility_2" , "Lúcio" , ""
[00:01:45] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-22.69, 1.65, -13.28)" , ""
[00:01:45] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(7.86, 1.00, 30.87)" , ""
[00:01:45] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(1.81, 0.08, 0.11)" , ""
[00:01:45] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(1.61, 1.00, 45.98)" , ""
[00:01:45] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(2.63, 1.00, 43.05)" , ""
[00:01:45] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(2.41, 0.08, -5.88)" , ""
[00:01:45] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(1.73, 0.08, -8.29)" , ""
[00:01:45] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-20.63, -0.12, -34.83)" , ""
[00:01:45] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-10.31, 0.07, -35.77)" , ""
[00:01:45] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-23.51, 0.05, -24.94)" , ""
[00:01:45] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-8.84, -0.13, -19.22)" , ""
[00:01:45] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-2.85, 0.07, -33.90)" , ""
[00:01:45] , "Team 2" , "0" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:01:46] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "30" , ""
[00:01:46] , "Team 2" , "4" , "Bastion" , "EV_Charge_Ultimate" , "20" , ""
[00:01:46] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "17" , ""
[00:01:46] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "31" , ""
[00:01:46] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "22" , ""
[00:01:46] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "15" , ""
[00:01:46] , "Team 1" , "5" , "Soldier: 76" , "EV_Charge_Ultimate" , "16" , ""
[00:01:46] , "Team 1" , "4" , "Zarya" , "EV_Charge_Ultimate" , "18" , ""
[00:01:46] , "Team 1" , "3" , "Roadhog" , "EV_Charge_Ultimate" , "18" , ""
[00:01:46] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "22" , ""
[00:01:46] , "Team 1" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "26" , ""
[00:01:47] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-10.33, 1.62, -15.31)" , ""
[00:01:47] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(2.19, 1.15, 23.66)" , ""
[00:01:47] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(1.41, 0.08, -10.43)" , ""
[00:01:47] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(2.23, 1.00, 36.34)" , ""
[00:01:47] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(3.37, 1.00, 32.46)" , ""
[00:01:47] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-2.95, -0.14, -14.95)" , ""
[00:01:47] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-4.82, -0.11, -16.82)" , ""
[00:01:47] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-19.52, -0.13, -35.09)" , ""
[00:01:47] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-10.31, 0.07, -35.77)" , ""
[00:01:47] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-23.51, 0.05, -24.94)" , ""
[00:01:47] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-10.86, -0.12, -20.83)" , ""
[00:01:47] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-2.85, 0.07, -33.90)" , ""
[00:01:47] , "Team 2" , "0" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:01:47] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "5" , ""
[00:01:47] , "Team 2" , "0" , "Zenyatta" , "EV_Knockback_Received" , "" , "Zenyatta"
[00:01:47] , "Team 1" , "2" , "Lúcio" , "EV_Knockback_Dealt" , "" , "Lúcio"
[00:01:48] , "Team 2" , "0" , "Zenyatta" , "EV_Died" , "" , "NELS"
[00:01:48] , "Team 1" , "5" , "Soldier: 76" , "EV_Kill" , "Zenyatta" , ""
[00:01:48] , "Team 1" , "2" , "Lúcio" , "EV_Kill" , "Zenyatta" , ""
[00:01:48] , "Team 1" , "0" , "NELS" , "EV_FinalBlow" , "Zenyatta" , ""
[00:01:48] , "Team 1" , "0" , "NELS" , "EV_Kill" , "Zenyatta" , ""
[00:01:49] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-4.23, 0.08, -15.96)" , ""
[00:01:49] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-2.86, 0.07, 16.79)" , ""
[00:01:49] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(3.37, -0.13, -19.49)" , ""
[00:01:49] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(2.43, 1.15, 26.41)" , ""
[00:01:49] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(0.93, 1.15, 22.58)" , ""
[00:01:49] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-9.58, -0.11, -23.09)" , ""
[00:01:49] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(1.04, -0.11, -10.80)" , ""
[00:01:49] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-18.13, -0.11, -31.59)" , ""
[00:01:49] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-9.44, 0.07, -35.87)" , ""
[00:01:49] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-23.51, 0.05, -24.94)" , ""
[00:01:49] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-8.28, 0.07, -15.80)" , ""
[00:01:49] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-0.82, -0.14, -31.54)" , ""
[00:01:49] , "Team 1" , "1" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:01:49] , "Team 2" , "1" , "Ana" , "EV_UsedAbility_1" , "Ana" , ""
[00:01:50] , "Team 2" , "4" , "Bastion" , "EV_Died" , "" , "NELS"
[00:01:50] , "Team 1" , "5" , "Soldier: 76" , "EV_Kill" , "Bastion" , ""
[00:01:50] , "Team 1" , "1" , "Zenyatta" , "EV_Kill" , "Bastion" , ""
[00:01:50] , "Team 1" , "0" , "NELS" , "EV_FinalBlow" , "Bastion" , ""
[00:01:50] , "Team 1" , "0" , "NELS" , "EV_Kill" , "Bastion" , ""
[00:01:50] , "Team 1" , "3" , "Roadhog" , "EV_UsedAbility_1" , "Roadhog" , ""
[00:01:51] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(2.48, -0.15, -25.04)" , ""
[00:01:51] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-0.88, -0.10, 6.66)" , ""
[00:01:51] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(2.01, -0.13, -25.79)" , ""
[00:01:51] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-3.44, 0.93, 19.24)" , ""
[00:01:51] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-2.14, 0.07, 15.61)" , ""
[00:01:51] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-15.42, -0.11, -31.42)" , ""
[00:01:51] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(1.04, -0.11, -10.80)" , ""
[00:01:51] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-19.84, -0.11, -31.42)" , ""
[00:01:51] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-10.31, 0.07, -36.78)" , ""
[00:01:51] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-24.06, 0.06, -24.79)" , ""
[00:01:51] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-10.00, 0.08, -15.84)" , ""
[00:01:51] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(2.59, 0.07, -30.02)" , ""
[00:01:51] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "31" , ""
[00:01:51] , "Team 2" , "4" , "Bastion" , "EV_Charge_Ultimate" , "23" , ""
[00:01:51] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "18" , ""
[00:01:51] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "32" , ""
[00:01:51] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "24" , ""
[00:01:51] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "17" , ""
[00:01:51] , "Team 1" , "5" , "Soldier: 76" , "EV_Charge_Ultimate" , "18" , ""
[00:01:51] , "Team 1" , "4" , "Zarya" , "EV_Charge_Ultimate" , "19" , ""
[00:01:51] , "Team 1" , "3" , "Roadhog" , "EV_Charge_Ultimate" , "20" , ""
[00:01:51] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "23" , ""
[00:01:51] , "Team 1" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "28" , ""
[00:01:51] , "Team 1" , "1" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:01:52] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "28" , ""
[00:01:53] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-8.52, -0.12, -28.31)" , ""
[00:01:53] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(2.37, 0.07, -3.33)" , ""
[00:01:53] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(2.01, -0.13, -25.79)" , ""
[00:01:53] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-1.62, -0.08, 9.39)" , ""
[00:01:53] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-0.70, -0.13, 5.12)" , ""
[00:01:53] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-19.36, -0.11, -28.93)" , ""
[00:01:53] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(1.04, -0.11, -10.80)" , ""
[00:01:53] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-17.45, -0.13, -35.59)" , ""
[00:01:53] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-4.57, 0.07, -35.63)" , ""
[00:01:53] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-31.36, -0.13, -26.47)" , ""
[00:01:53] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-10.61, -0.10, -21.62)" , ""
[00:01:53] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(0.38, -0.13, -29.11)" , ""
[00:01:53] , "Team 2" , "1" , "Ana" , "EV_UsedAbility_2" , "Ana" , ""
[00:01:53] , "Team 2" , "5" , "Torbjörn" , "EV_UsedAbility_2" , "Torbjörn" , ""
[00:01:54] , "Team 2" , "1" , "Ana" , "EV_Died" , "" , "NELS"
[00:01:54] , "Team 1" , "5" , "Soldier: 76" , "EV_Kill" , "Ana" , ""
[00:01:54] , "Team 1" , "4" , "Zarya" , "EV_Kill" , "Ana" , ""
[00:01:54] , "Team 1" , "3" , "Roadhog" , "EV_Kill" , "Ana" , ""
[00:01:54] , "Team 1" , "2" , "Lúcio" , "EV_Kill" , "Ana" , ""
[00:01:54] , "Team 1" , "0" , "NELS" , "EV_FinalBlow" , "Ana" , ""
[00:01:54] , "Team 1" , "0" , "NELS" , "EV_Kill" , "Ana" , ""
[00:01:55] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-15.96, -0.13, -35.26)" , ""
[00:01:55] , "Team 1" , "1" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:01:55] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(0.40, -0.08, -15.64)" , ""
[00:01:55] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(2.01, -0.13, -25.79)" , ""
[00:01:55] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(2.08, 0.07, -0.41)" , ""
[00:01:55] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(2.37, 0.08, -4.91)" , ""
[00:01:55] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-15.64, -0.13, -35.31)" , ""
[00:01:55] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(1.04, -0.11, -10.80)" , ""
[00:01:55] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-20.89, -0.12, -35.79)" , ""
[00:01:55] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-8.18, -0.12, -28.90)" , ""
[00:01:55] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-31.51, -0.11, -22.12)" , ""
[00:01:55] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-9.38, 0.09, -16.98)" , ""
[00:01:55] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(1.33, -0.13, -29.61)" , ""
[00:01:55] , "Team 2" , "5" , "Torbjörn" , "EV_Knockback_Received" , "" , "Torbjörn"
[00:01:55] , "Team 2" , "5" , "Torbjörn" , "EV_UsedAbility_1" , "Torbjörn" , ""
[00:01:55] , "Team 1" , "2" , "Lúcio" , "EV_Knockback_Dealt" , "" , "Lúcio"
[00:01:56] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "33" , ""
[00:01:56] , "Team 2" , "4" , "Bastion" , "EV_Charge_Ultimate" , "24" , ""
[00:01:56] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "19" , ""
[00:01:56] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "33" , ""
[00:01:56] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "26" , ""
[00:01:56] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "18" , ""
[00:01:56] , "Team 1" , "5" , "Soldier: 76" , "EV_Charge_Ultimate" , "19" , ""
[00:01:56] , "Team 1" , "4" , "Zarya" , "EV_Charge_Ultimate" , "21" , ""
[00:01:56] , "Team 1" , "3" , "Roadhog" , "EV_Charge_Ultimate" , "21" , ""
[00:01:56] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "24" , ""
[00:01:56] , "Team 1" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "29" , ""
[00:01:56] , "Team 2" , "2" , "Roadhog" , "EV_UsedAbility_1" , "Roadhog" , ""
[00:01:57] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-9.57, 0.83, -26.50)" , ""
[00:01:57] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(4.85, -0.13, -23.74)" , ""
[00:01:57] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(2.01, -0.13, -25.79)" , ""
[00:01:57] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(1.14, -0.11, -10.86)" , ""
[00:01:57] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-0.24, -0.10, -13.65)" , ""
[00:01:57] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-15.64, -0.13, -35.31)" , ""
[00:01:57] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(1.04, -0.11, -10.80)" , ""
[00:01:57] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-20.27, -0.11, -33.87)" , ""
[00:01:57] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-20.22, -0.11, -29.30)" , ""
[00:01:57] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-31.60, -0.12, -23.32)" , ""
[00:01:57] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-13.19, 0.15, -14.59)" , ""
[00:01:57] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-9.27, -0.12, -29.42)" , ""
[00:01:57] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "35" , ""
[00:01:57] , "Team 1" , "1" , "Zenyatta" , "EV_UsedAbility_1" , "Zenyatta" , ""
[00:01:58] , "Team 2" , "2" , "Roadhog" , "EV_Knockback_Dealt" , "" , "Roadhog"
[00:01:58] , "Team 1" , "0" , "NELS" , "EV_Knockback_Received" , "" , "NELS"
[00:01:59] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-1.82, -0.13, -18.63)" , ""
[00:01:59] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(4.47, -0.13, -21.19)" , ""
[00:01:59] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(2.01, -0.13, -25.79)" , ""
[00:01:59] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(1.42, -0.14, -21.08)" , ""
[00:01:59] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-6.89, -0.14, -18.82)" , ""
[00:01:59] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-15.64, -0.13, -35.31)" , ""
[00:01:59] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:01:59] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-23.49, -0.13, -27.14)" , ""
[00:01:59] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-23.26, -0.10, -30.54)" , ""
[00:01:59] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-31.60, -0.12, -23.32)" , ""
[00:01:59] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-10.11, 0.07, -14.61)" , ""
[00:01:59] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(-8.50, -0.15, -26.26)" , ""
[00:01:59] , "Team 2" , "3" , "Zarya" , "EV_UsedAbility_1" , "Zarya" , ""
[00:02:01] , "Team 1" , "1" , "Zenyatta" , "EV_UsedAbility_2" , "Zenyatta" , ""
[00:02:01] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-1.08, 0.07, -27.06)" , ""
[00:02:01] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-0.24, -0.09, -16.19)" , ""
[00:02:01] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:02:01] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-1.49, -0.15, -28.86)" , ""
[00:02:01] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-12.11, -0.11, -27.90)" , ""
[00:02:01] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-15.64, -0.13, -35.31)" , ""
[00:02:01] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:02:01] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-23.50, 0.49, -23.27)" , ""
[00:02:01] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-23.26, -0.10, -30.54)" , ""
[00:02:01] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-31.60, -0.12, -23.32)" , ""
[00:02:01] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-18.67, 1.00, -16.63)" , ""
[00:02:01] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(0.91, -0.14, -29.70)" , ""
[00:02:01] , "Team 1" , "2" , "Lúcio" , "EV_UsedAbility_1" , "Lúcio" , ""
[00:02:01] , "Team 2" , "3" , "Zarya" , "EV_Died" , "" , "NELS"
[00:02:01] , "Team 1" , "0" , "NELS" , "EV_FinalBlow" , "Zarya" , ""
[00:02:01] , "Team 1" , "0" , "NELS" , "EV_Kill" , "Zarya" , ""
[00:02:01] , "Team 2" , "5" , "Torbjörn" , "EV_Charge_Ultimate" , "37" , ""
[00:02:01] , "Team 2" , "4" , "Bastion" , "EV_Charge_Ultimate" , "25" , ""
[00:02:01] , "Team 2" , "3" , "Zarya" , "EV_Charge_Ultimate" , "21" , ""
[00:02:01] , "Team 2" , "2" , "Roadhog" , "EV_Charge_Ultimate" , "35" , ""
[00:02:01] , "Team 2" , "1" , "Ana" , "EV_Charge_Ultimate" , "27" , ""
[00:02:01] , "Team 2" , "0" , "Zenyatta" , "EV_Charge_Ultimate" , "19" , ""
[00:02:01] , "Team 1" , "5" , "Soldier: 76" , "EV_Charge_Ultimate" , "21" , ""
[00:02:01] , "Team 1" , "4" , "Zarya" , "EV_Charge_Ultimate" , "22" , ""
[00:02:01] , "Team 1" , "3" , "Roadhog" , "EV_Charge_Ultimate" , "22" , ""
[00:02:01] , "Team 1" , "2" , "Lúcio" , "EV_Charge_Ultimate" , "26" , ""
[00:02:01] , "Team 1" , "1" , "Zenyatta" , "EV_Charge_Ultimate" , "30" , ""
[00:02:02] , "Team 1" , "3" , "Roadhog" , "EV_UsedAbility_1" , "Roadhog" , ""
[00:02:02] , "Team 1" , "0" , "NELS" , "EV_Charge_Ultimate" , "59" , ""
[00:02:02] , "Team 2" , "5" , "Torbjörn" , "EV_Knockback_Received" , "" , "Torbjörn"
[00:02:02] , "Team 1" , "2" , "Lúcio" , "EV_Knockback_Dealt" , "" , "Lúcio"
[00:02:03] , "Team 1" , "1" , "Zenyatta" , "EV_UsedAbility_1" , "Zenyatta" , ""
[00:02:03] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-9.12, -0.12, -28.53)" , ""
[00:02:03] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-7.54, 1.95, -22.41)" , ""
[00:02:03] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:02:03] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-2.01, -0.15, -28.97)" , ""
[00:02:03] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-26.05, -0.13, -25.90)" , ""
[00:02:03] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(-15.64, -0.13, -35.31)" , ""
[00:02:03] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:02:03] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-15.49, -0.12, -28.59)" , ""
[00:02:03] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-16.82, -0.13, -35.43)" , ""
[00:02:03] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-28.29, -0.10, -24.10)" , ""
[00:02:03] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-9.76, 0.09, -16.47)" , ""
[00:02:03] , "Team 1" , "1" , "Zenyatta" , "EV_PlayerPosition" , "(1.54, -0.13, -27.25)" , ""
[00:02:04] , "Team 2" , "2" , "Roadhog" , "EV_Knockback_Received" , "" , "Roadhog"
[00:02:04] , "Team 1" , "5" , "Soldier: 76" , "EV_Knockback_Dealt" , "" , "Soldier: 76"
[00:02:04] , "Team 2" , "2" , "Roadhog" , "EV_UsedAbility_1" , "Roadhog" , ""
[00:02:05] , "Team 1" , "0" , "NELS" , "EV_PlayerPosition" , "(-19.03, -0.11, -29.93)" , ""
[00:02:05] , "Team 2" , "5" , "Torbjörn" , "EV_PlayerPosition" , "(-10.11, -0.12, -23.94)" , ""
[00:02:05] , "Team 2" , "4" , "Bastion" , "EV_PlayerPosition" , "(3.89, 1.00, 45.18)" , ""
[00:02:05] , "Team 2" , "3" , "Zarya" , "EV_PlayerPosition" , "(-2.01, -0.15, -28.97)" , ""
[00:02:05] , "Team 2" , "2" , "Roadhog" , "EV_PlayerPosition" , "(-22.29, -0.10, -32.91)" , ""
[00:02:05] , "Team 2" , "1" , "Ana" , "EV_PlayerPosition" , "(1.81, 1.00, 44.47)" , ""
[00:02:05] , "Team 2" , "0" , "Zenyatta" , "EV_PlayerPosition" , "(-0.70, 1.00, 44.81)" , ""
[00:02:05] , "Team 1" , "5" , "Soldier: 76" , "EV_PlayerPosition" , "(-17.97, -0.12, -34.05)" , ""
[00:02:05] , "Team 1" , "4" , "Zarya" , "EV_PlayerPosition" , "(-16.29, -0.12, -28.94)" , ""
[00:02:05] , "Team 1" , "3" , "Roadhog" , "EV_PlayerPosition" , "(-26.68, 0.08, -20.91)" , ""
[00:02:05] , "Team 1" , "2" , "Lúcio" , "EV_PlayerPosition" , "(-5.64, 0.05, -19.96)" , ""
